movieId,title,genres,year,text,tag
74450,valentine's day (2010),comedy romance,2010,valentine's day (2010) comedy romance 2010 ,
74452,"wolfman, the (2010)",horror thriller,2010,"wolfman, the (2010) horror thriller 2010 ",
74458,shutter island (2010),drama mystery thriller,2010,shutter island (2010) drama mystery thriller 2010 insanity leonardo dicaprio martin scorsese plot twist psychological psychological thriller thought-provoking,insanity leonardo dicaprio martin scorsese plot twist psychological psychological thriller thought-provoking
74508,persuasion (2007),drama romance,2007,persuasion (2007) drama romance 2007 ,
74510,"girl who played with fire, the (flickan som lekte med elden) (2009)",action crime drama mystery thriller,2009,"girl who played with fire, the (flickan som lekte med elden) (2009) action crime drama mystery thriller 2009 ",
74530,percy jackson & the olympians: the lightning thief (2010),adventure fantasy,2010,percy jackson & the olympians: the lightning thief (2010) adventure fantasy 2010 ,
74532,cop out (2010),action comedy crime,2010,cop out (2010) action comedy crime 2010 ,
74545,"ghost writer, the (2010)",drama mystery thriller,2010,"ghost writer, the (2010) drama mystery thriller 2010 ",
74553,"secret of kells, the (2009)",animation fantasy,2009,"secret of kells, the (2009) animation fantasy 2009 ",
74580,"spy next door, the (2010)",action children comedy,2010,"spy next door, the (2010) action children comedy 2010 ",
74624,agora (2009),adventure drama romance,2009,agora (2009) adventure drama romance 2009 ,
74647,motherhood (2009),comedy,2009,motherhood (2009) comedy 2009 ,
74668,district 13: ultimatum (banlieue 13 - ultimatum) (2009),action sci-fi,2009,district 13: ultimatum (banlieue 13 - ultimatum) (2009) action sci-fi 2009 ,
74677,"yes men fix the world, the (2009)",documentary,2009,"yes men fix the world, the (2009) documentary 2009 ",
74683,mike bassett: england manager (2001),comedy,2001,mike bassett: england manager (2001) comedy 2001 ,
74685,"crazies, the (2010)",action drama horror sci-fi thriller,2010,"crazies, the (2010) action drama horror sci-fi thriller 2010 ",
74688,dear john (2010),drama romance war,2010,dear john (2010) drama romance war 2010 ,
74696,last train home (2009),documentary drama,2009,last train home (2009) documentary drama 2009 ,
74698,tooth fairy (2010),comedy fantasy,2010,tooth fairy (2010) comedy fantasy 2010 ,
74727,gentlemen of fortune (dzhentlmeny udachi) (1972),comedy crime drama mystery,1972,gentlemen of fortune (dzhentlmeny udachi) (1972) comedy crime drama mystery 1972 ,
74750,[rec]² (2009),horror thriller,2009,[rec]² (2009) horror thriller 2009 ,
74754,"room, the (2003)",comedy drama romance,2003,"room, the (2003) comedy drama romance 2003 ",
74789,alice in wonderland (2010),adventure fantasy imax,2010,alice in wonderland (2010) adventure fantasy imax 2010 ,
74791,"town called panic, a (panique au village) (2009)",animation,2009,"town called panic, a (panique au village) (2009) animation 2009 surreal whimsical",surreal whimsical
74795,green zone (2010),action drama thriller war,2010,green zone (2010) action drama thriller war 2010 ,
74851,from paris with love (2010),action crime,2010,from paris with love (2010) action crime 2010 ,
74868,dorian gray (2009),drama horror sci-fi,2009,dorian gray (2009) drama horror sci-fi 2009 ,
74916,greenberg (2010),comedy drama,2010,greenberg (2010) comedy drama 2010 ,
74946,she's out of my league (2010),comedy,2010,she's out of my league (2010) comedy 2010 ,
74948,harry brown (2009),crime drama thriller,2009,harry brown (2009) crime drama thriller 2009 ,
75341,remember me (2010),drama romance,2010,remember me (2010) drama romance 2010 ,
75389,"burrowers, the (2008)",horror thriller western,2008,"burrowers, the (2008) horror thriller western 2008 ",
75395,frozen (2010),drama horror thriller,2010,frozen (2010) drama horror thriller 2010 ,
75416,generation x (1996),action adventure sci-fi,1996,generation x (1996) action adventure sci-fi 1996 ,
75446,little ashes (2008),drama,2008,little ashes (2008) drama 2008 ,
75803,our family wedding (2010),comedy,2010,our family wedding (2010) comedy 2010 ,
75805,"bounty hunter, the (2010)",action comedy romance,2010,"bounty hunter, the (2010) action comedy romance 2010 ",
75813,leaves of grass (2009),comedy crime drama thriller,2009,leaves of grass (2009) comedy crime drama thriller 2009 ,
75816,women in trouble (2009),comedy,2009,women in trouble (2009) comedy 2009 ,
75947,mondo cane (1962),documentary,1962,mondo cane (1962) documentary 1962 ,
75985,repo men (2010),action sci-fi thriller,2010,repo men (2010) action sci-fi thriller 2010 ,
76030,case 39 (2009),horror thriller,2009,case 39 (2009) horror thriller 2009 ,
76054,oceans (océans) (2009),documentary drama,2009,oceans (océans) (2009) documentary drama 2009 ,
76060,"slammin' salmon, the (2009)",comedy,2009,"slammin' salmon, the (2009) comedy 2009 ",
76077,hot tub time machine (2010),comedy sci-fi,2010,hot tub time machine (2010) comedy sci-fi 2010 ,
76091,mother (madeo) (2009),crime drama mystery thriller,2009,mother (madeo) (2009) crime drama mystery thriller 2009 ,
76093,how to train your dragon (2010),adventure animation children fantasy imax,2010,how to train your dragon (2010) adventure animation children fantasy imax 2010 ,
76143,"bone man, the (der knochenmann) (2009)",crime thriller,2009,"bone man, the (der knochenmann) (2009) crime thriller 2009 ",
76173,micmacs (micmacs à tire-larigot) (2009),comedy crime,2009,micmacs (micmacs à tire-larigot) (2009) comedy crime 2009 ,
76175,clash of the titans (2010),action adventure drama fantasy,2010,clash of the titans (2010) action adventure drama fantasy 2010 ,
76251,kick-ass (2010),action comedy,2010,kick-ass (2010) action comedy 2010 ,
76293,date night (2010),action comedy romance,2010,date night (2010) action comedy romance 2010 ,
76301,"emperor's new groove 2: kronk's new groove, the (2005)",animation children comedy romance,2005,"emperor's new groove 2: kronk's new groove, the (2005) animation children comedy romance 2005 ",
76738,steam of life (miesten vuoro) (2010),documentary,2010,steam of life (miesten vuoro) (2010) documentary 2010 ,
76743,mortadelo & filemon: the big adventure (la gran aventura de mortadelo y filemón) (2003),action adventure comedy,2003,mortadelo & filemon: the big adventure (la gran aventura de mortadelo y filemón) (2003) action adventure comedy 2003 ,
76751,american drug war: the last white hope (2007),crime documentary,2007,american drug war: the last white hope (2007) crime documentary 2007 ,
76763,"runaways, the (2010)",drama musical,2010,"runaways, the (2010) drama musical 2010 ",
77177,wild china (2008),documentary,2008,wild china (2008) documentary 2008 ,
77191,death at a funeral (2010),comedy,2010,death at a funeral (2010) comedy 2010 ,
77201,valhalla rising (2009),action drama war,2009,valhalla rising (2009) action drama war 2009 ,
77206,diary of a wimpy kid (2010),children comedy,2010,diary of a wimpy kid (2010) children comedy 2010 ,
77233,"union: the business behind getting high, the (2007)",comedy documentary,2007,"union: the business behind getting high, the (2007) comedy documentary 2007 ",
77266,disgrace (2008),drama,2008,disgrace (2008) drama 2008 ,
77364,"losers, the (2010)",action adventure drama mystery thriller,2010,"losers, the (2010) action adventure drama mystery thriller 2010 ",
77414,"last song, the (2010)",drama romance,2010,"last song, the (2010) drama romance 2010 ",
77421,cyrus (2010),comedy drama romance,2010,cyrus (2010) comedy drama romance 2010 ,
77427,"human centipede, the (first sequence) (2009)",horror,2009,"human centipede, the (first sequence) (2009) horror 2009 ",
77455,exit through the gift shop (2010),comedy documentary,2010,exit through the gift shop (2010) comedy documentary 2010 ,
77561,iron man 2 (2010),action adventure sci-fi thriller imax,2010,iron man 2 (2010) action adventure sci-fi thriller imax 2010 ,
77667,macgruber (2010),action comedy,2010,macgruber (2010) action comedy 2010 ,
77688,three men and a cradle (3 hommes et un couffin) (1985),comedy,1985,three men and a cradle (3 hommes et un couffin) (1985) comedy 1985 ,
77709,"sky crawlers, the (sukai kurora) (2008)",adventure animation drama,2008,"sky crawlers, the (sukai kurora) (2008) adventure animation drama 2008 ",
77795,cargo (2009),sci-fi,2009,cargo (2009) sci-fi 2009 ,
77798,"nightmare on elm street, a (2010)",fantasy horror thriller,2010,"nightmare on elm street, a (2010) fantasy horror thriller 2010 ",
77800,four lions (2010),comedy drama,2010,four lions (2010) comedy drama 2010 ,
77841,st trinian's 2: the legend of fritton's gold (2009),adventure comedy,2009,st trinian's 2: the legend of fritton's gold (2009) adventure comedy 2009 ,
77846,12 angry men (1997),crime drama,1997,12 angry men (1997) crime drama 1997 ,
77866,robin hood (2010),action adventure drama romance war,2010,robin hood (2010) action adventure drama romance war 2010 ,
77881,lovers & leavers (kuutamolla) (2002),drama romance,2002,lovers & leavers (kuutamolla) (2002) drama romance 2002 ,
77893,merantau (2009),action drama,2009,merantau (2009) action drama 2009 ,
77931,stingray sam (2009),comedy musical sci-fi western,2009,stingray sam (2009) comedy musical sci-fi western 2009 ,
78034,cemetery junction (2010),comedy drama romance,2010,cemetery junction (2010) comedy drama romance 2010 ,
78039,blue valentine (2010),drama romance,2010,blue valentine (2010) drama romance 2010 ,
78041,killers (2010),action comedy,2010,killers (2010) action comedy 2010 ,
78088,buried (2010),mystery thriller,2010,buried (2010) mystery thriller 2010 ,
78103,shake hands with the devil (2007),drama war,2007,shake hands with the devil (2007) drama war 2007 ,
78105,prince of persia: the sands of time (2010),action adventure fantasy romance imax,2010,prince of persia: the sands of time (2010) action adventure fantasy romance imax 2010 ,
78116,please give (2010),comedy drama,2010,please give (2010) comedy drama 2010 ,
78142,baarìa (2009),comedy drama war,2009,baarìa (2009) comedy drama war 2009 ,
78160,ricky gervais live: animals (2003),comedy,2003,ricky gervais live: animals (2003) comedy 2003 ,
78174,sex and the city 2 (2010),comedy drama romance,2010,sex and the city 2 (2010) comedy drama romance 2010 ,
78209,get him to the greek (2010),comedy,2010,get him to the greek (2010) comedy 2010 ,
78218,unthinkable (2010),drama thriller,2010,unthinkable (2010) drama thriller 2010 ,
78264,"back-up plan, the (2010)",comedy romance,2010,"back-up plan, the (2010) comedy romance 2010 ",
78266,splice (2009),horror sci-fi thriller,2009,splice (2009) horror sci-fi thriller 2009 ,
78316,letters to juliet (2010),drama romance,2010,letters to juliet (2010) drama romance 2010 ,
78349,exam (2009),mystery thriller,2009,exam (2009) mystery thriller 2009 ,
78467,jonah hex (2010),action drama thriller western,2010,jonah hex (2010) action drama thriller western 2010 ,
78469,"a-team, the (2010)",action comedy thriller,2010,"a-team, the (2010) action comedy thriller 2010 ",
78499,toy story 3 (2010),adventure animation children comedy fantasy imax,2010,toy story 3 (2010) adventure animation children comedy fantasy imax 2010 ,
78544,ricky gervais live 3: fame (2007),comedy,2007,ricky gervais live 3: fame (2007) comedy 2007 ,
78574,winter's bone (2010),drama thriller,2010,winter's bone (2010) drama thriller 2010 ,
78620,"scalphunters, the (1968)",comedy western,1968,"scalphunters, the (1968) comedy western 1968 ",
78626,barking dogs never bite (flandersui gae) (2000),comedy horror,2000,barking dogs never bite (flandersui gae) (2000) comedy horror 2000 ,
78637,shrek forever after (a.k.a. shrek: the final chapter) (2010),adventure animation children comedy fantasy imax,2010,shrek forever after (a.k.a. shrek: the final chapter) (2010) adventure animation children comedy fantasy imax 2010 ,
78703,timer (2009),comedy drama fantasy romance,2009,timer (2009) comedy drama fantasy romance 2009 ,
78746,best worst movie (2009),documentary,2009,best worst movie (2009) documentary 2009 ,
78772,"twilight saga: eclipse, the (2010)",fantasy romance thriller imax,2010,"twilight saga: eclipse, the (2010) fantasy romance thriller imax 2010 ",
78836,enter the void (2009),drama,2009,enter the void (2009) drama 2009 ,
78893,"last airbender, the (2010)",action adventure fantasy,2010,"last airbender, the (2010) action adventure fantasy 2010 ",
78959,endgame (2009),drama,2009,endgame (2009) drama 2009 ,
79006,empire of dreams: the story of the 'star wars' trilogy (2004),documentary,2004,empire of dreams: the story of the 'star wars' trilogy (2004) documentary 2004 ,
79008,south park: imaginationland (2008),animation comedy fantasy,2008,south park: imaginationland (2008) animation comedy fantasy 2008 ,
79057,predators (2010),action sci-fi thriller,2010,predators (2010) action sci-fi thriller 2010 ,
79073,when you're strange (2009),documentary,2009,when you're strange (2009) documentary 2009 ,
